"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"서울특별시 강남구청",서울특별시 강남구 영동대로 643 (삼성동),서울특별시 강남구 삼성동 74 (경기고 담장),생활방범,1,41,360도전방면,30,2008-01,02-3423-6963,37.515943,127.053859,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 삼성로 628 (삼성동),서울특별시 강남구 삼성동 66,생활방범,1,41,360도전방면,30,2008-01,02-3423-6963,37.515760,127.052411,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 삼성로112길 11 (삼성동),서울특별시 강남구 삼성동 70-4 (서울정애학교 정문),어린이보호,1,41,360도전방면,30,2004-08,02-3423-6963,37.514828,127.053269,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 봉은사로81길 16 (삼성동),서울특별시 강남구 삼성동 74-13 (서울정애학교 후문),어린이보호,3,200,360도전방면,30,2004-08,02-3423-6963,37.514007,127.054669,2017-11-13
"서울특별시 강남구청","서울특별시 강남구 영동대로115길 11 (삼성동, 봉은빌리지)",서울특별시 강남구 삼성동 77-19 (봉은빌리지 가동 담장),생활방범,1,41,360도전방면,30,2005-07,02-3423-6963,37.514668,127.058913,2017-11-13
"서울특별시 강남구청","서울특별시 강남구 영동대로128길 15 (삼성동, 홍실아파트)","서울특별시 강남구 삼성동 79 (홍실A, 봉은초 담장)",어린이보호,1,41,360도전방면,30,2004-08,02-3423-6963,37.519485,127.060742,2017-11-13
"서울특별시 강남구청","서울특별시 강남구 영동대로 640 (삼성동, 현대아이파크아파트)",서울특별시 강남구 삼성동 87 (현대아이파크 담장),생활방범,1,41,360도전방면,30,2009-02,02-3423-6963,37.518606,127.060372,2017-11-13
"서울특별시 강남구청","서울특별시 강남구 영동대로122길 9 (삼성동, 현대빌라)",서울특별시 강남구 삼성동 89 (현대빌라 2차 나동 담장),어린이보호,1,41,360도전방면,30,2004-08,02-3423-6963,37.516805,127.060022,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 봉은사로105길 30 (삼성동),서울특별시 강남구 삼성동 92,생활방범,1,41,360도전방면,30,2004-08,02-3423-6963,37.516428,127.061359,2017-11-13
"서울특별시 강남구청","서울특별시 강남구 봉은사로109길 49-12 (삼성동, 우석그린빌라)",서울특별시 강남구 삼성동 95-4 (우석그린빌라 B동 담장),생활방범,4,200,360도전방면,30,2009-02,02-3423-6963,37.518451,127.062035,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 강남대로 432 (역삼동),서울특별시 강남구 역삼동 815 (강남CGV 앞 대로변),생활방범,4,200,360도전방면,30,2015-12,02-3423-6963,37.501151,127.026313,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 도곡로13길 28 (역삼동),서울특별시 강남구 역삼동 835-68,생활방범,5,200,360도전방면,30,2015-12,02-3423-6963,37.492987,127.035685,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 봉은사로34길 57 (역삼동),서울특별시 강남구 역삼동 665-1,어린이보호,5,200,360도전방면,30,2016-06,02-3423-6963,37.504611,127.038297,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 강남대로110길 20 (역삼동),서울특별시 강남구 역삼동 811,생활방범,1,200,360도전방면,30,2016-07,02-3423-6963,37.503784,127.026429,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 논현로97길 13-10 (역삼동),서울특별시 강남구 역삼동 640-19,생활방범,1,200,360도전방면,30,2016-07,02-3423-6963,37.502572,127.034699,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 논현로65길 30 (역삼동),서울특별시 강남구 역삼동 795-15,생활방범,5,400,360도전방면,30,2016-07,02-3423-6963,37.492863,127.037976,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 언주로103길 11 (역삼동),서울특별시 강남구 역삼동 661-28,생활방범,3,400,360도전방면,30,2016-07,02-3423-6963,37.506609,127.039247,2017-11-13
"서울특별시 강남구청","서울특별시 강남구 도곡로57길 6 (역삼동, 레젼드힐스)",서울특별시 강남구 역삼동 765-15,생활방범,4,200,360도전방면,30,2015-02,02-3423-6963,37.496175,127.051116,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 역삼동 716-2 (SK뷰 상가앞 사거리),서울특별시 강남구 역삼동 716-2 (SK뷰 상가앞 사거리),생활방범,3,200,360도전방면,30,2015-08,02-3423-6963,37.500370,127.050136,2017-11-13
"서울특별시 강남구청","서울특별시 강남구 역삼로33길 19 (역삼동, 현대이스트빌)",서울특별시 강남구 역삼동 728-45 (현대이스트빌),생활방범,5,200,360도전방면,30,2015-08,02-3423-6963,37.498651,127.041203,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 도산대로 521,서울특별시 강남구 청담동 125-22 (모나미빌딩 주변),교통단속,1,41,360도전방면,30,2005-07,02-3423-6963,37.524775,127.050334,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 도산대로 442,서울특별시 강남구 청담동 4-8 (피앤폴루스 주변),교통단속,1,200,360도전방면,30,2005-07,02-3423-6963,37.523648,127.044555,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 도산대로 534,서울특별시 강남구 청담동 52-2 (일식긴자 주변),교통단속,1,400,360도전방면,30,2005-07,02-3423-6963,37.524531,127.051768,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 압구정로75길 6,서울특별시 강남구 청담동 118-3 (송은아트스페이스 주변),어린이보호,1,41,360도전방면,30,2005-07,02-3423-6963,37.526287,127.047158,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 학동로 411,서울특별시 강남구 청담동 43-9 (농협하나로마트 청담점 주변),교통단속,1,200,360도전방면,30,2007-12,02-3423-6963,37.517988,127.044889,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 학동로 425,서울특별시 강남구 청담동 45 (강남세무서 앞 주변),교통단속,1,400,360도전방면,30,2007-12,02-3423-6963,37.518443,127.047314,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 영동대로 727,서울특별시 강남구 청담동 68-6 (청담복집 주변),교통단속,1,200,360도전방면,30,2007-12,02-3423-6963,37.522653,127.055271,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 청담동 3 (금구빌딩 주변),서울특별시 강남구 청담동 3 (금구빌딩 주변),교통단속,1,200,360도전방면,30,2009-02,02-3423-6963,37.523271,127.041525,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 선릉로 748,서울특별시 강남구 청담동 23 (현대아파트상가 주변),교통단속,1,400,360도전방면,30,2009-02,02-3423-6963,37.521614,127.039782,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 학동로 609,서울특별시 강남구 청담동 134-21 (청담삼익A 주변),어린이보호,1,200,360도전방면,30,2009-02,02-3423-6963,37.520857,127.059004,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 도산대로 429,서울특별시 강남구 청담동 91-8 (자바시티커피 청담청학점 주변),교통단속,1,200,360도전방면,30,2009-06,02-3423-6963,37.523822,127.042906,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 선릉로 828,서울특별시 강남구 청담동 84-8 (태그호이어 주변),교통단속,1,400,360도전방면,30,2010-01,02-3423-6963,37.525789,127.040138,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 청담동 139-28 (엘루이호텔 주변),서울특별시 강남구 청담동 139-28 (엘루이호텔 주변),교통단속,1,200,360도전방면,30,2011-01,02-3423-6963,37.526421,127.054611,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 영동대로 741,서울특별시 강남구 청담동 53-8 (은성빌딩 주변),교통단속,2,41,360도전방면,30,2011-01,02-3423-6963,37.524590,127.053896,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 도산대로101길 29,서울특별시 강남구 청담동 127-31 (선릉로190길 주변),교통단속,1,200,360도전방면,30,2011-01,02-3423-6963,37.527324,127.053719,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 삼성로 761,서울특별시 강남구 청담동 8 (청담2치안센터 주변),교통단속,1,200,360도전방면,30,2012-11,02-3423-6963,37.522849,127.047923,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 압구정로79길 8,서울특별시 강남구 청담동 119-8 (하나빌딩 주변),교통단속,1,41,360도전방면,30,2014-01,02-3423-6963,37.525422,127.051233,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 도산대로 434,서울특별시 강남구 청담동 4 (더청담 주변),교통단속,1,200,360도전방면,30,2014-09,02-3423-6963,37.522913,127.043188,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 광평로7길 18 (일원동),서울특별시 강남구 일원동 720-7,생활방범,1,200,360도전방면,30,2010-09,02-3423-6963,37.483990,127.079190,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 광평로3길 21 (일원동),서울특별시 강남구 일원동 730 (일원어린이집 앞),어린이보호,1,200,360도전방면,30,2010-09,02-3423-6963,37.484016,127.078214,2017-11-13
"서울특별시 강남구청","서울특별시 강남구 광평로10길 6 (일원동, 한솔마을아파트)",서울특별시 강남구 일원동 731 (한솔상가 앞),생활방범,5,200,360도전방면,30,2011-12,02-3423-6963,37.482577,127.079873,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 광평로 61 (일원동),서울특별시 강남구 일원동 722-1,생활방범,1,200,360도전방면,30,2009-02,02-3423-6963,37.482863,127.079196,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 광평로31길 6-6 (수서동),서울특별시 강남구 수서동 742-12,생활방범,1,41,360도전방면,30,2008-01,02-3423-6963,37.485205,127.093043,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 도산대로30길 7 (논현동),서울특별시 강남구 논현동 60-10,생활방범,5,200,360도전방면,30,2005-07,02-3423-6963,37.519267,127.029450,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 도산대로38길 27 (논현동),서울특별시 강남구 논현동 69 (언북중 담장),생활방범,4,200,360도전방면,30,2004-08,02-3423-6963,37.519823,127.033476,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 언주로141길 38 (논현동),서울특별시 강남구 논현동 72-13,생활방범,4,200,360도전방면,30,2004-08,02-3423-6963,37.518297,127.031643,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 논현로136길 19 (논현동),서울특별시 강남구 논현동 78-8,생활방범,5,200,360도전방면,30,2004-08,02-3423-6963,37.516259,127.031570,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 도산대로30길 47 (논현동),서울특별시 강남구 논현동 79,생활방범,1,200,360도전방면,30,2009-02,02-3423-6963,37.516736,127.030849,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 선릉로 757 (논현동),서울특별시 강남구 논현동 94-9,생활방범,4,200,360도전방면,30,2005-07,02-3423-6963,37.522090,127.038558,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 언주로148길 19 (논현동),서울특별시 강남구 논현동 97-7,생활방범,3,200,360도전방면,30,2004-08,02-3423-6963,37.521200,127.035802,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 도산대로50길 27 (논현동),서울특별시 강남구 논현동 99-19,생활방범,5,200,360도전방면,30,2008-01,02-3423-6963,37.520512,127.037675,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 도산대로54길 55 (논현동),서울특별시 강남구 논현동 102-8,생활방범,5,200,360도전방면,30,2004-08,02-3423-6963,37.519104,127.039625,2017-11-13
"서울특별시 강남구청","서울특별시 강남구 선릉로141길 17 (논현동, 신현빌라)",서울특별시 강남구 논현동 103-2,생활방범,1,41,360도전방면,30,2005-07,02-3423-6963,37.519988,127.038574,2017-11-13
"서울특별시 강남구청","서울특별시 강남구 선릉로137길 28 (논현동, 새서울파크맨션)",서울특별시 강남구 논현동 104-19,생활방범,2,200,360도전방면,30,2009-02,02-3423-6963,37.518685,127.037776,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 언주로136길 7 (논현동),서울특별시 강남구 논현동 106-18,생활방범,1,200,360도전방면,30,2004-08,02-3423-6963,37.517279,127.036232,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 학동로47길 15 (논현동),서울특별시 강남구 논현동 113-6,생활방범,5,200,360도전방면,30,2004-08,02-3423-6963,37.517755,127.038517,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 언주로 710 (논현동),서울특별시 강남구 논현동 114,생활방범,4,200,360도전방면,30,2009-02,02-3423-6963,37.516695,127.036188,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 논현로128길 26 (논현동),서울특별시 강남구 논현동 213-10,생활방범,4,200,360도전방면,30,2004-08,02-3423-6963,37.513926,127.033314,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 논현로122길 16 (논현동),서울특별시 강남구 논현동 220-3,생활방범,5,200,360도전방면,30,2004-08,02-3423-6963,37.512003,127.033436,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 학동로30길 37-8 (논현동),서울특별시 강남구 논현동 220-5,생활방범,1,41,360도전방면,30,2008-01,02-3423-6963,37.511803,127.033525,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 도산대로98길 29 (청담동),서울특별시 강남구 청담동 59-8,생활방범,5,200,360도전방면,30,2015-02,02-3423-6963,37.522637,127.051827,2017-11-13
"서울특별시 강남구청","서울특별시 강남구 도산대로101길 29 (청담동,청담현대3차아파트)",서울특별시 강남구 청담동 127-31 (청담현대A 정문주변),생활방범,3,200,360도전방면,30,2015-08,02-3423-6963,37.526764,127.053554,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 삼성로147길 36 (청담동),서울특별시 강남구 청담동 15-18 (언북초교 후문 공영주차장 입구 삼거리),어린이보호,4,200,360도전방면,30,2015-08,02-3423-6963,37.520497,127.046515,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 영동대로131길 14-4 (청담동),서울특별시 강남구 청담동 70-7,생활방범,4,200,360도전방면,30,2015-08,02-3423-6963,37.520391,127.055112,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 도산대로55길 16-8 (청담동),서울특별시 강남구 청담동 88-17,생활방범,3,200,360도전방면,30,2015-08,02-3423-6963,37.525228,127.040620,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 선릉로148길 48-6 (청담동),서울특별시 강남구 청담동 19-16,어린이보호,3,200,360도전방면,30,2015-12,02-3423-6963,37.522569,127.043409,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 청담동 134-13 (청수공원 내),서울특별시 강남구 청담동 134-13 (청수공원 내),생활방범,4,200,360도전방면,30,2015-12,02-3423-6963,37.523062,127.058294,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 영동대로131길 26 (청담동),서울특별시 강남구 청담동 66-1 (청담공원 앞),생활방범,4,200,360도전방면,30,2015-12,02-3423-6963,37.520018,127.052491,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 도산대로78길 47 (청담동),서울특별시 강남구 청담동 11-40,생활방범,4,200,360도전방면,30,2015-12,02-3423-6963,37.520931,127.046244,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 도산대로100길 17 (청담동),서울특별시 강남구 청담동 56-9,생활방범,5,400,360도전방면,30,2016-07,02-3423-6963,37.523554,127.052129,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 영동대로142길 17 (청담동),서울특별시 강남구 청담동 130-28 건너,생활방범,3,400,360도전방면,30,2016-07,02-3423-6963,37.524966,127.055666,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 선릉로132길 13-10 (청담동),서울특별시 강남구 청담동 38-12,생활방범,5,400,360도전방면,30,2016-07,02-3423-6963,37.518778,127.042516,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 압구정로72길 7 (청담동),서울특별시 강남구 청담동 99-1,생활방범,5,400,360도전방면,30,2016-07,02-3423-6963,37.525968,127.045204,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 학동로63길 13 (청담동),서울특별시 강남구 청담동 36-8,어린이보호,4,400,360도전방면,30,2016-07,02-3423-6963,37.519342,127.045028,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 학동로77길 27,서울특별시 강남구 청담동 30-33 (청담e편한세상 후문),생활방범,3,200,360도전방면,30,2016-12,02-3423-6963,37.520097,127.047392,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 학동로77길 27,서울특별시 강남구 청담동 30-33 (박준뷰태랩 맞은편 한전주),생활방범,4,200,360도전방면,30,2016-12,02-3423-6963,37.520078,127.048566,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 학동로101길 15 (청담동),서울특별시 강남구 청담동 132-16,생활방범,3,200,360도전방면,30,2016-12,02-3423-6963,37.521312,127.057625,2017-11-13
"서울특별시 강남구청","서울특별시 강남구 도산대로87길 23 (청담동, 청담대우멤버스카운티11차)",서울특별시 강남구 청담동 122-15,생활방범,4,200,360도전방면,30,2016-12,02-3423-6963,37.526061,127.050131,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 도산대로99길 47,서울특별시 강남구 청담동 121-52,생활방범,5,200,360도전방면,30,2016-12,02-3423-6963,37.526675,127.049501,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 삼성로141길 22 (청담동),서울특별시 강남구 청담동 10-2,생활방범,4,200,360도전방면,30,2016-12,02-3423-6963,37.521226,127.046979,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 청담동 139-32 (청담삼익A 3동 앞),서울특별시 강남구 청담동 139-32 (청담삼익A 3동 앞),어린이보호,1,200,360도전방면,30,2013-12,02-3423-6963,37.521110,127.059937,2017-11-13
"서울특별시 강남구청","서울특별시 강남구 도곡로17길 18 (역삼동,빛누리하우스)",서울특별시 강남구 역삼동 794-22,생활방범,5,200,360도전방면,30,2004-08,02-3423-6963,37.492577,127.037047,2017-11-13
"서울특별시 강남구청","서울특별시 강남구 논현로67길 15 (역삼동,역삼노블하우스)",서울특별시 강남구 역삼동 796-1,생활방범,1,200,360도전방면,30,2005-07,02-3423-6963,37.493964,127.038791,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 도곡로21길 7 (역삼동),서울특별시 강남구 역삼동 795-25 (강남구 제10호 공영주차장 앞),생활방범,1,41,360도전방면,30,2004-08,02-3423-6963,37.492411,127.039048,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 논현로61길 7 (역삼동),서울특별시 강남구 역삼동 798-33,생활방범,1,41,360도전방면,30,2008-01,02-3423-6963,37.492717,127.039799,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 논현로63길 35 (역삼동),서울특별시 강남구 역삼동 799-15,생활방범,1,41,360도전방면,30,2009-02,02-3423-6963,37.492139,127.038270,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 강남대로84길 23 (역삼동),서울특별시 강남구 역삼동 824-11,생활방범,1,41,360도전방면,30,2004-08,02-3423-6963,37.496863,127.030191,2017-11-13
"서울특별시 강남구청","서울특별시 강남구 테헤란로4길 46 (역삼동,쌍용플래티넘밸류)",서울특별시 강남구 역삼동 826-37,생활방범,1,41,360도전방면,30,2009-02,02-3423-6963,37.495207,127.030926,2017-11-13
"서울특별시 강남구청","서울특별시 강남구 테헤란로10길 42 (역삼동,예지인아파트)",서울특별시 강남구 역삼동 828-11,생활방범,1,41,360도전방면,30,2004-08,02-3423-6963,37.496429,127.033314,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 역삼로 117 (역삼동),서울특별시 강남구 역삼동 830-23 (역삼무궁화공원 코너),생활방범,1,41,360도전방면,30,2004-08,02-3423-6963,37.494122,127.032396,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 강남대로78길 8 (역삼동),서울특별시 강남구 역삼동 831-3,생활방범,4,200,360도전방면,30,2005-07,02-3423-6963,37.494914,127.030224,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 논현로67길 60 (역삼동),서울특별시 강남구 역삼동 834-68,생활방범,1,41,360도전방면,30,2009-02,02-3423-6963,37.492841,127.035025,2017-11-13
"서울특별시 강남구청","서울특별시 강남구 도곡로3길 26 (역삼동,역삼한스빌아파트)",서울특별시 강남구 역삼동 836 (한스빌A 앞),어린이보호,5,400,360도전방면,30,2004-08,02-3423-6963,37.492083,127.032504,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 역삼동 836-21 (역삼소나무공원 담장),서울특별시 강남구 역삼동 836-21 (역삼소나무공원 담장),생활방범,1,41,360도전방면,30,2009-02,02-3423-6963,37.490853,127.033925,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 도곡로5길 20 (역삼동),서울특별시 강남구 역삼동 836-43,생활방범,4,400,360도전방면,30,2004-08,02-3423-6963,37.491721,127.033507,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 도곡로1길 14 (역삼동),서울특별시 강남구 역삼동 837-26 (삼일프라자 오피스텔 앞),어린이보호,1,41,360도전방면,30,2004-08,02-3423-6963,37.490598,127.033120,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 논현로63길 63 (역삼동),서울특별시 강남구 역삼동 840-5,생활방범,1,41,360도전방면,30,2005-07,02-3423-6963,37.491360,127.035695,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 봉은사로18길 32 (역삼동),서울특별시 강남구 역삼동 614-8,생활방범,1,200,360도전방면,30,2004-04,02-3423-6963,37.504353,127.029811,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 봉은사로 130 (역삼동),서울특별시 강남구 역삼동 603,생활방범,1,200,360도전방면,30,2004-04,02-3423-6963,37.505123,127.029489,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 남부순환로363길 16 (도곡동),서울특별시 강남구 도곡동 902-2 (언주초 정문 주변),어린이보호,1,200,360도전방면,30,2016-12,02-3423-6963,37.486488,127.037986,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 언주로30길 13,서울특별시 강남구 도곡동 467-6 (대림아크로빌 주변),교통단속,1,200,360도전방면,30,2006-09,02-3423-6963,37.487854,127.051724,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 언주로30길 56,서울특별시 강남구 도곡동 467 (타워팰리스D동 주변),교통단속,1,41,360도전방면,30,2006-09,02-3423-6963,37.488562,127.053709,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 역삼로19길 30 (역삼동),서울특별시 강남구 역삼동 746-4,생활방범,4,400,360도전방면,30,2016-07,02-3423-6963,37.497123,127.037599,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 테헤란로13길 35 (역삼동),서울특별시 강남구 역삼동 633-16,생활방범,4,400,360도전방면,30,2016-07,02-3423-6963,37.501976,127.031567,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 봉은사로24길 48 (역삼동),서울특별시 강남구 역삼동 625-15,생활방범,4,400,360도전방면,30,2016-07,02-3423-6963,37.503729,127.031644,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 강남대로94길 27 (역삼동),서울특별시 강남구 역삼동 635-13,생활방범,5,400,360도전방면,30,2016-07,02-3423-6963,37.499808,127.029481,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 테헤란로25길 40 (역삼동),서울특별시 강남구 역삼동 641,생활방범,5,400,360도전방면,30,2016-07,02-3423-6963,37.503291,127.034897,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 테헤란로6길 48 (역삼동),서울특별시 강남구 역삼동 827-24,생활방범,5,400,360도전방면,30,2016-07,02-3423-6963,37.495487,127.031712,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 강남대로 338 (역삼동),서울특별시 강남구 역삼동 831-12,생활방범,4,400,360도전방면,30,2016-07,02-3423-6963,37.493426,127.030879,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 논현로95길 29,서울특별시 강남구 역삼동 645-3,생활방범,4,200,360도전방면,30,2016-12,02-3423-6963,37.501886,127.033707,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 논현로105길 10 (역삼동),서울특별시 강남구 역삼동 606-12,생활방범,4,200,360도전방면,30,2016-12,02-3423-6963,37.505993,127.033875,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 강남대로84길 24-4,서울특별시 강남구 역삼동 827-3,생활방범,3,200,360도전방면,30,2016-12,02-3423-6963,37.496719,127.030720,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 역삼로17길 13-10,서울특별시 강남구 역삼동 749-19,생활방범,3,200,360도전방면,30,2016-12,02-3423-6963,37.495990,127.035626,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 테헤란로53길 70 (역삼동),서울특별시 강남구 역삼동 693,생활방범,4,200,360도전방면,30,2016-12,02-3423-6963,37.507796,127.043112,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 논현로97길 29 (역삼동),서울특별시 강남구 역삼동 638,생활방범,5,200,360도전방면,30,2016-12,02-3423-6963,37.502661,127.033147,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 테헤란로19길 29-2,서울특별시 강남구 역삼동 631-13,생활방범,3,200,360도전방면,30,2016-12,02-3423-6963,37.502179,127.032579,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 테헤란로13길 22-6,서울특별시 강남구 역삼동 637-14,생활방범,3,200,360도전방면,30,2016-12,02-3423-6963,37.501244,127.032401,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 역삼로5길 15,서울특별시 강남구 역삼동 830-13,생활방범,3,200,360도전방면,30,2016-12,02-3423-6963,37.494763,127.032158,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 역삼동 666-2,서울특별시 강남구 역삼동 666-2,생활방범,4,200,360도전방면,30,2016-12,02-3423-6963,37.504705,127.036639,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 역삼로 313 (역삼동),서울특별시 강남구 역삼동 714 (도성초 정문 앞),어린이보호,4,200,360도전방면,30,2004-08,02-3423-6963,37.500047,127.049265,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 언주로81길 23 (역삼동),서울특별시 강남구 역삼동 723-26,생활방범,5,200,360도전방면,30,2009-02,02-3423-6963,37.499826,127.041758,2017-11-13
"서울특별시 강남구청","서울특별시 강남구 테헤란로30길 22 (역삼동, 베르사이유)",서울특별시 강남구 역삼동 725-13 (삼환베르사이유 담장),생활방범,5,200,360도전방면,30,2004-08,02-3423-6963,37.499322,127.039788,2017-11-13
"서울특별시 강남구청","서울특별시 강남구 테헤란로28길 47 (역삼동, 네스빌)",서울특별시 강남구 역삼동 728-10,생활방범,5,200,360도전방면,30,2004-08,02-3423-6963,37.498234,127.039816,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 논현로76길 25 (역삼동),서울특별시 강남구 역삼동 728-40,생활방범,1,41,360도전방면,30,2004-08,02-3423-6963,37.497475,127.040737,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 청담동 134-9 (청담자이아파트),서울특별시 강남구 청담동 134-9 (청담자이아파트),어린이보호,1,200,360도전방면,30,2015-08,02-3423-6963,37.522824,127.056864,2017-11-13
"서울특별시 강남구청","서울특별시 강남구 학동로 609 (청담동, 청담삼익아파트)",서울특별시 강남구 청담동 133-6 (청담삼익A 11동 주변),교통단속,1,200,360도전방면,30,2016-12,02-3423-6963,37.521071,127.057758,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 도산대로58길 17 (청담동),서울특별시 강남구 청담동 21-17 (현대A 정문 주변),교통단속,1,200,360도전방면,30,2016-12,02-3423-6963,37.521896,127.041348,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 논현로189길 6,서울특별시 강남구 압구정동 390 (신사나들목),재난재해,1,200,신사나들목,30,2015-05,02-3423-6963,37.527189,127.019853,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 강남대로 708,서울특별시 강남구 압구정동 386-1 (강남나들목),재난재해,1,200,강남나들목,30,2011-05,02-3423-6963,37.526383,127.018577,2017-11-13
